sector,occupation,nos_code,zqf_level,category,nos_item_code,esco_skill_type,raw_text
Energy,Energy Auditor,NOS.EA.01,,professional_skills,PS2,skill/competence,Take decision with systematic course of actions and/or response
Energy,Energy Auditor,NOS.EA.01,,professional_skills,PS3,skill/competence,Plan and organise work to meet deadlines
Energy,Energy Auditor,NOS.EA.01,,professional_skills,PS4,skill/competence,Work constructively and collaboratively with others
Energy,Energy Auditor,NOS.EA.01,,professional_skills,PS5,skill/competence,Follow code of conduct
Energy,Energy Auditor,NOS.EA.01,,professional_skills,PS6,skill/competence,Manage relationships with customers with intent on satisfying its requirements for service delivery. 
Energy,Energy Auditor,NOS.EA.01,,professional_skills,PS7,skill/competence,Recognize problems and search for solutions
Energy,Energy Auditor,NOS.EA.01,,professional_skills,PS8,skill/competence,Choose best methods to complete assigned tasks
Energy,Energy Auditor,NOS.EA.01,,professional_skills,PS9,skill/competence,Approach relevant authority when required
Energy,Energy Auditor,NOS.EA.01,,professional_skills,PS10,skill/competence,Judiciously use common sense in day-to-day activities
Energy,Energy Auditor,NOS.EA.01,,professional_skills,PS11,skill/competence,"Apply domain knowledge, observations and data to select course of action to perform tasks"
Energy,Energy Auditor,NOS.EA.01,,professional_skills,PS12,skill/competence,"Critically evaluate information obtained from customers, supervisor and co-workers to perform day to day activities"
Energy,Energy Auditor,NOS.EA.01,,professional_skills,PS13,skill/competence,Ask relevant questions for better understanding. 7 | P a g e NOS. EA.01 First Edition
Energy,Energy Auditor,NOS.EA.01,,professional_skills,PS1,skill/competence,Follow organization rule-based decision-making process
Energy,Energy Auditor,NOS.EA.01,,professional_skills,PS2,skill/competence,Take decision with systematic course of actions and/or response
Energy,Energy Auditor,NOS.EA.01,,professional_skills,PS3,skill/competence,Plan and organise work to meet deadlines
Energy,Energy Auditor,NOS.EA.01,,professional_skills,PS4,skill/competence,Work constructively and collaboratively with others
Energy,Energy Auditor,NOS.EA.01,,professional_skills,PS5,skill/competence,Follow code of conduct
Energy,Energy Auditor,NOS.EA.01,,professional_skills,PS6,skill/competence,Manage relationships with customers with intent on satisfying its requirements for service delivery. 
Energy,Energy Auditor,NOS.EA.01,,professional_skills,PS7,skill/competence,Recognize problems and search for solutions
Energy,Energy Auditor,NOS.EA.01,,professional_skills,PS8,skill/competence,Choose best methods to complete assigned tasks
Energy,Energy Auditor,NOS.EA.01,,professional_skills,PS9,skill/competence,Approach relevant authority when required
Energy,Energy Auditor,NOS.EA.01,,professional_skills,PS10,skill/competence,Judiciously use common sense in day-to-day activities
Energy,Energy Auditor,NOS.EA.01,,professional_skills,PS11,skill/competence,"Apply domain knowledge, observations and data to select course of action to perform tasks"
Energy,Energy Auditor,NOS.EA.01,,professional_skills,PS12,skill/competence,"Critically evaluate information obtained from customers, supervisor and co-workers to perform day to day activities"
Energy,Energy Auditor,NOS.EA.01,,professional_skills,PS13,skill/competence,Ask relevant questions for better understanding. 9 | P a g e NOS. EA.01 First Edition
Energy,Energy Auditor,NOS.EA.01,,professional_skills,PS1,skill/competence,Follow organization rule-based decision-making process
Energy,Energy Auditor,NOS.EA.01,,professional_skills,PS2,skill/competence,Take decision with systematic course of actions and/or response
Energy,Energy Auditor,NOS.EA.01,,professional_skills,PS3,skill/competence,Plan and organise work to meet deadlines
Energy,Energy Auditor,NOS.EA.01,,professional_skills,PS4,skill/competence,Work constructively and collaboratively with others
Energy,Energy Auditor,NOS.EA.01,,professional_skills,PS5,skill/competence,Follow code of conduct
Energy,Energy Auditor,NOS.EA.01,,professional_skills,PS6,skill/competence,Manage relationships with customers with intent on satisfying its requirements for service delivery. 
Energy,Energy Auditor,NOS.EA.01,,professional_skills,PS7,skill/competence,Recognize problems and search for solutions
Energy,Energy Auditor,NOS.EA.01,,professional_skills,PS8,skill/competence,Choose best methods to complete assigned tasks
Energy,Energy Auditor,NOS.EA.01,,professional_skills,PS9,skill/competence,Approach relevant authority when required
Energy,Energy Auditor,NOS.EA.01,,professional_skills,PS10,skill/competence,Judiciously use common sense in day-to-day activities
Energy,Energy Auditor,NOS.EA.01,,professional_skills,PS11,skill/competence,"Apply domain knowledge, observations and data to select course of action to perform tasks"
Energy,Energy Auditor,NOS.EA.01,,professional_skills,PS12,skill/competence,"Critically evaluate information obtained from customers, supervisor and co-workers to perform day to day activities"
Energy,Energy Auditor,NOS.EA.01,,professional_skills,PS13,skill/competence,Ask relevant questions for better understanding. 13 | P a g e NOS. EA.01 First Edition
Energy,Energy Auditor,NOS.EA.01,,professional_skills,PS1,skill/competence,Follow organization rule-based decision-making process
Energy,Energy Auditor,NOS.EA.01,,professional_skills,PS2,skill/competence,Take decision with systematic course of actions and/or response
Energy,Energy Auditor,NOS.EA.01,,professional_skills,PS3,skill/competence,Plan and organise work to meet deadlines
Energy,Energy Auditor,NOS.EA.01,,professional_skills,PS4,skill/competence,Work constructively and collaboratively with others
Energy,Energy Auditor,NOS.EA.01,,professional_skills,PS5,skill/competence,Follow code of conduct
Energy,Energy Auditor,NOS.EA.01,,professional_skills,PS6,skill/competence,Manage relationships with customers with intent on satisfying its requirements for service delivery. 
Energy,Energy Auditor,NOS.EA.01,,professional_skills,PS7,skill/competence,Recognize problems and search for solutions
Energy,Energy Auditor,NOS.EA.01,,professional_skills,PS8,skill/competence,Choose best methods to complete assigned tasks
Energy,Energy Auditor,NOS.EA.01,,professional_skills,PS9,skill/competence,Approach relevant authority when required
Energy,Energy Auditor,NOS.EA.01,,professional_skills,PS10,skill/competence,Judiciously use common sense in day-to-day activities
Energy,Energy Auditor,NOS.EA.01,,professional_skills,PS11,skill/competence,"Apply domain knowledge, observations and data to select course of action to perform tasks"
Energy,Energy Auditor,NOS.EA.01,,professional_skills,PS12,skill/competence,"Critically evaluate information obtained from customers, supervisor and co-workers to perform day to day activities"
Energy,Energy Auditor,NOS.EA.01,,professional_skills,PS13,skill/competence,Ask relevant questions for better understanding. 16 | P a g e NOS. EA.01 First Edition
Energy,Energy Auditor,NOS.EA.01,,professional_skills,PS1,skill/competence,Follow organization rule-based decision-making process
Energy,Energy Auditor,NOS.EA.01,,professional_skills,PS2,skill/competence,Take decision with systematic course of actions and/or response
Energy,Energy Auditor,NOS.EA.01,,professional_skills,PS3,skill/competence,Plan and organise work to meet deadlines
Energy,Energy Auditor,NOS.EA.01,,professional_skills,PS4,skill/competence,Work constructively and collaboratively with others
Energy,Energy Auditor,NOS.EA.01,,professional_skills,PS5,skill/competence,Follow code of conduct
Energy,Energy Auditor,NOS.EA.01,,professional_skills,PS6,skill/competence,Manage relationships with customers with intent on satisfying its requirements for service delivery. 
Energy,Energy Auditor,NOS.EA.01,,professional_skills,PS7,skill/competence,Recognize problems and search for solutions
Energy,Energy Auditor,NOS.EA.01,,professional_skills,PS8,skill/competence,Choose best methods to complete assigned tasks
Energy,Energy Auditor,NOS.EA.01,,professional_skills,PS9,skill/competence,Approach relevant authority when required
Energy,Energy Auditor,NOS.EA.01,,professional_skills,PS10,skill/competence,Judiciously use common sense in day-to-day activities
Energy,Energy Auditor,NOS.EA.01,,professional_skills,PS11,skill/competence,"Apply domain knowledge, observations and data to select course of action to perform tasks"
Energy,Energy Auditor,NOS.EA.01,,professional_skills,PS12,skill/competence,"Critically evaluate information obtained from customers, supervisor and co-workers to perform day to day activities"
Energy,Energy Auditor,NOS.EA.01,,professional_skills,PS13,skill/competence,Ask relevant questions for better understanding. 18 | P a g e NOS. EA.01 First Edition
Energy,LPG System Installer,NOS.LPGI.01,,performance_criteria,PC1,skill/competence,"Read, interpret and implement the safety and health safety policies of the organisation. regulations are"
Energy,LPG System Installer,NOS.LPGI.01,,performance_criteria,PC2,skill/competence,"Read, interpret and implement the safety and health followed by the regulations for the organisation. incumbent as"
Energy,LPG System Installer,NOS.LPGI.01,,performance_criteria,PC3,skill/competence,Identify hazards and assess the risks of all aspects of well as other operations for plant and equipment. employees Ensure the
Energy,LPG System Installer,NOS.LPGI.01,,performance_criteria,PC4,skill/competence,"Read, interpret and implement the environmental policies the of the organisation. establishment"
Energy,LPG System Installer,NOS.LPGI.01,,performance_criteria,PC5,skill/competence,"Read, interpret and implement the environmental conform to the regulations of the organisation. requirements"
Energy,LPG System Installer,NOS.LPGI.01,,performance_criteria,PC6,skill/competence,Identify environmental hazards and assess risks of all for aspects of operations for plant and equipment. environmental protection. Ensure the
Energy,LPG System Installer,NOS.LPGI.01,,performance_criteria,PC7,skill/competence,"Read, interpret and implement the standard operating and equipment procedures for plant and equipment of the organisation"
Energy,LPG System Installer,NOS.LPGI.01,,performance_criteria,PC8,skill/competence,Identify hazards and assess risks of all aspects of operations for plant and equipment
Energy,LPG System Installer,NOS.LPGI.01,,performance_criteria,PC1,skill/competence,Size equipment based on applicable standards and regulation
Energy,LPG System Installer,NOS.LPGI.01,,performance_criteria,PC2,skill/competence,Size piping based on applicable standards and systems
Energy,LPG System Installer,NOS.LPGI.01,,performance_criteria,PC3,skill/competence,Size regulation devices based on applicable standards and
Energy,LPG System Installer,NOS.LPGI.01,,performance_criteria,PC4,skill/competence,"Specify technical details for plant and equipment, piping and work and regulation devices. methods for"
Energy,LPG System Installer,NOS.LPGI.01,,performance_criteria,PC5,skill/competence,"Specify work methods and tooling for installing plant and installing plant equipment, piping and regulation devices. and equipment for LPG systems Preparation of"
Energy,LPG System Installer,NOS.LPGI.01,,performance_criteria,PC6,skill/competence,Prepare schematic diagrams and process flow drawings for LPG diagrams. systems
Energy,LPG System Installer,NOS.LPGI.01,,performance_criteria,PC7,skill/competence,Prepare detailed materials and equipment data sheets. Preparation of
